Time(Local),Import,Export,Flow from NO
24.09.2025 04:00:00 +02:00,625.36,3822.88,3197.52
24.09.2025 05:00:00 +02:00,152.86,4172.90,4020.05
24.09.2025 06:00:00 +02:00,270.28,4258.99,3988.72
24.09.2025 07:00:00 +02:00,291.43,4641.92,4350.49
24.09.2025 08:00:00 +02:00,266.86,3866.30,3599.43
24.09.2025 09:00:00 +02:00,370.96,3374.59,3003.64
24.09.2025 10:00:00 +02:00,1287.79,2902.28,1614.48
24.09.2025 11:00:00 +02:00,1615.68,2486.71,871.04
24.09.2025 12:00:00 +02:00,2824.36,2004.18,-820.19
24.09.2025 13:00:00 +02:00,3379.46,1730.75,-1648.71
24.09.2025 14:00:00 +02:00,3149.11,1716.14,-1432.97
24.09.2025 15:00:00 +02:00,2356.54,2089.00,-267.55
24.09.2025 16:00:00 +02:00,1425.46,2383.21,957.75
24.09.2025 17:00:00 +02:00,736.87,2865.85,2128.98
24.09.2025 18:00:00 +02:00,819.08,3884.70,3065.62
24.09.2025 19:00:00 +02:00,1026.64,4281.74,3255.10
24.09.2025 20:00:00 +02:00,886.99,4224.18,3337.19
24.09.2025 21:00:00 +02:00,1235.66,3616.39,2380.73
24.09.2025 22:00:00 +02:00,1080.12,3735.71,2655.60
24.09.2025 23:00:00 +02:00,902.76,3403.20,2500.44
25.09.2025 00:00:00 +02:00,1257.13,3027.15,1770.02
25.09.2025 01:00:00 +02:00,947.07,2771.64,1824.57
25.09.2025 02:00:00 +02:00,891.12,2997.90,2106.79
25.09.2025 03:00:00 +02:00,755.14,3207.16,2452.02
25.09.2025 04:00:00 +02:00,827.56,3433.74,2606.17
25.09.2025 05:00:00 +02:00,1241.49,3562.36,2320.87
25.09.2025 06:00:00 +02:00,1427.84,3851.36,2423.52
25.09.2025 07:00:00 +02:00,995.62,4272.45,3276.83
25.09.2025 08:00:00 +02:00,934.08,4035.65,3101.57
25.09.2025 09:00:00 +02:00,911.52,3254.06,2342.54
25.09.2025 10:00:00 +02:00,1056.16,2868.39,1812.23
25.09.2025 11:00:00 +02:00,1013.63,2781.36,1767.74
25.09.2025 12:00:00 +02:00,2134.56,2410.22,275.66
25.09.2025 13:00:00 +02:00,2386.49,2708.66,322.17
25.09.2025 14:00:00 +02:00,2491.64,2519.58,27.94
25.09.2025 15:00:00 +02:00,1303.05,2447.99,1144.94
25.09.2025 16:00:00 +02:00,1005.07,2631.49,1626.42
25.09.2025 17:00:00 +02:00,616.67,3308.01,2691.34
25.09.2025 18:00:00 +02:00,735.68,3477.43,2741.75
25.09.2025 19:00:00 +02:00,1138.88,3746.48,2607.60
25.09.2025 20:00:00 +02:00,992.90,4173.97,3181.07
25.09.2025 21:00:00 +02:00,856.74,3734.40,2877.66
25.09.2025 22:00:00 +02:00,684.76,3822.92,3138.15
25.09.2025 23:00:00 +02:00,525.64,3519.67,2994.04
26.09.2025 00:00:00 +02:00,633.32,3511.96,2878.64
26.09.2025 01:00:00 +02:00,695.11,3407.72,2712.60
26.09.2025 02:00:00 +02:00,727.07,3564.04,2836.97
26.09.2025 03:00:00 +02:00,859.02,3611.24,2752.22
26.09.2025 04:00:00 +02:00,740.06,3741.42,3001.36
26.09.2025 05:00:00 +02:00,761.17,3848.24,3087.07
26.09.2025 06:00:00 +02:00,680.84,4111.26,3430.42
26.09.2025 07:00:00 +02:00,442.48,4534.41,4091.93
26.09.2025 08:00:00 +02:00,541.32,4940.10,4398.78
26.09.2025 09:00:00 +02:00,514.90,4488.21,3973.31
26.09.2025 10:00:00 +02:00,431.38,3886.95,3455.57
26.09.2025 11:00:00 +02:00,447.37,3554.93,3107.56
26.09.2025 12:00:00 +02:00,594.04,3290.35,2696.30
26.09.2025 13:00:00 +02:00,667.98,3213.68,2545.69
26.09.2025 14:00:00 +02:00,874.26,3411.34,2537.08
26.09.2025 15:00:00 +02:00,740.93,3503.94,2763.01
26.09.2025 16:00:00 +02:00,603.65,3784.86,3181.21
26.09.2025 17:00:00 +02:00,875.36,4410.34,3534.97
26.09.2025 18:00:00 +02:00,658.70,5310.18,4651.48
26.09.2025 19:00:00 +02:00,800.42,5566.34,4765.92
26.09.2025 20:00:00 +02:00,726.14,5128.93,4402.79
26.09.2025 21:00:00 +02:00,827.75,4869.88,4042.14
26.09.2025 22:00:00 +02:00,1051.90,4655.42,3603.52
26.09.2025 23:00:00 +02:00,883.34,4747.79,3864.45
27.09.2025 00:00:00 +02:00,1220.51,4460.76,3240.26
27.09.2025 01:00:00 +02:00,987.04,4268.16,3281.12
27.09.2025 02:00:00 +02:00,966.31,4657.49,3691.18
27.09.2025 03:00:00 +02:00,899.36,4435.93,3536.57
27.09.2025 04:00:00 +02:00,968.62,4318.37,3349.74
27.09.2025 05:00:00 +02:00,840.33,4453.72,3613.40
27.09.2025 06:00:00 +02:00,950.18,4562.33,3612.16
27.09.2025 07:00:00 +02:00,1052.23,4808.40,3756.18
27.09.2025 08:00:00 +02:00,1145.41,4746.87,3601.46
27.09.2025 09:00:00 +02:00,1274.62,4668.02,3393.40
27.09.2025 10:00:00 +02:00,1212.99,4073.56,2860.57
27.09.2025 11:00:00 +02:00,1578.47,3590.72,2012.25
27.09.2025 12:00:00 +02:00,1663.20,3200.14,1536.95
27.09.2025 13:00:00 +02:00,1630.20,3026.95,1396.75
27.09.2025 14:00:00 +02:00,1604.97,3478.88,1873.92
27.09.2025 15:00:00 +02:00,1108.76,3921.02,2812.26
27.09.2025 16:00:00 +02:00,872.22,4298.26,3426.04
27.09.2025 17:00:00 +02:00,412.52,4291.10,3878.58
27.09.2025 18:00:00 +02:00,278.96,4682.64,4403.69
27.09.2025 19:00:00 +02:00,375.02,4927.65,4552.62
27.09.2025 20:00:00 +02:00,422.06,4896.22,4474.16
27.09.2025 21:00:00 +02:00,631.49,5253.21,4621.72
27.09.2025 22:00:00 +02:00,700.73,5360.29,4659.56
27.09.2025 23:00:00 +02:00,942.19,4833.01,3890.82
28.09.2025 00:00:00 +02:00,1097.22,4588.38,3491.16
28.09.2025 01:00:00 +02:00,1095.92,4765.17,3669.24
28.09.2025 02:00:00 +02:00,979.06,4839.27,3860.21
28.09.2025 03:00:00 +02:00,1032.57,4871.64,3839.08
28.09.2025 04:00:00 +02:00,1051.86,4677.66,3625.80
28.09.2025 05:00:00 +02:00,1071.54,4609.02,3537.48
28.09.2025 06:00:00 +02:00,1025.65,4583.66,3558.01
28.09.2025 07:00:00 +02:00,977.72,4709.04,3731.32
28.09.2025 08:00:00 +02:00,970.64,4761.18,3790.53
28.09.2025 09:00:00 +02:00,1020.53,4629.20,3608.68
28.09.2025 10:00:00 +02:00,1319.98,4295.75,2975.77
28.09.2025 11:00:00 +02:00,1697.50,2717.78,1020.28
28.09.2025 12:00:00 +02:00,2204.04,2170.10,-33.94
28.09.2025 13:00:00 +02:00,2755.63,2170.38,-585.24
28.09.2025 14:00:00 +02:00,2274.58,2218.32,-56.26
28.09.2025 15:00:00 +02:00,1252.66,3423.72,2171.07
28.09.2025 16:00:00 +02:00,796.87,4361.86,3564.99
28.09.2025 17:00:00 +02:00,703.22,4346.84,3643.62
28.09.2025 18:00:00 +02:00,792.55,4906.01,4113.46
28.09.2025 19:00:00 +02:00,1263.02,5018.37,3755.36
28.09.2025 20:00:00 +02:00,1415.85,4800.34,3384.49
28.09.2025 21:00:00 +02:00,1182.00,4796.57,3614.58
28.09.2025 22:00:00 +02:00,1616.14,4419.19,2803.04
28.09.2025 23:00:00 +02:00,1779.89,3943.27,2163.38
29.09.2025 00:00:00 +02:00,1513.95,4191.55,2677.60
29.09.2025 01:00:00 +02:00,1551.13,4210.00,2658.88
29.09.2025 02:00:00 +02:00,1590.10,4219.08,2628.99
29.09.2025 03:00:00 +02:00,1581.52,4233.43,2651.90
29.09.2025 04:00:00 +02:00,1434.42,4166.22,2731.80
29.09.2025 05:00:00 +02:00,1048.00,4472.49,3424.48
29.09.2025 06:00:00 +02:00,1367.58,4238.72,2871.14
29.09.2025 07:00:00 +02:00,1262.75,4182.95,2920.20
29.09.2025 08:00:00 +02:00,1289.01,4002.63,2713.62
29.09.2025 09:00:00 +02:00,1065.45,4123.30,3057.85
29.09.2025 10:00:00 +02:00,1303.50,4276.52,2973.02
29.09.2025 11:00:00 +02:00,1180.24,3784.49,2604.25
29.09.2025 12:00:00 +02:00,1101.39,3834.76,2733.37
29.09.2025 13:00:00 +02:00,1302.12,3406.55,2104.44
29.09.2025 14:00:00 +02:00,1308.95,3333.44,2024.49
29.09.2025 15:00:00 +02:00,1247.52,3873.22,2625.70
29.09.2025 16:00:00 +02:00,1287.67,4091.85,2804.18
29.09.2025 17:00:00 +02:00,897.22,4585.94,3688.72
29.09.2025 18:00:00 +02:00,939.43,4970.20,4030.78
29.09.2025 19:00:00 +02:00,953.42,5136.34,4182.92
29.09.2025 20:00:00 +02:00,1196.23,4803.51,3607.28
29.09.2025 21:00:00 +02:00,1546.30,4387.66,2841.36
29.09.2025 22:00:00 +02:00,1578.15,4197.94,2619.80
29.09.2025 23:00:00 +02:00,1155.67,4655.76,3500.09
30.09.2025 00:00:00 +02:00,1132.70,4540.73,3408.03
30.09.2025 01:00:00 +02:00,1013.02,4685.50,3672.48
30.09.2025 02:00:00 +02:00,1029.14,4605.29,3576.15
30.09.2025 03:00:00 +02:00,1112.79,4676.41,3563.62
30.09.2025 04:00:00 +02:00,1069.61,4387.05,3317.44
30.09.2025 05:00:00 +02:00,785.90,4362.57,3576.67
30.09.2025 06:00:00 +02:00,450.07,4666.00,4215.92
30.09.2025 07:00:00 +02:00,755.38,5019.20,4263.82
30.09.2025 08:00:00 +02:00,366.70,4543.32,4176.62
30.09.2025 09:00:00 +02:00,277.70,4868.55,4590.85
30.09.2025 10:00:00 +02:00,492.86,4304.78,3811.92
30.09.2025 11:00:00 +02:00,613.70,4317.18,3703.48
30.09.2025 12:00:00 +02:00,712.35,4153.91,3441.56
30.09.2025 13:00:00 +02:00,614.84,4288.18,3673.34
30.09.2025 14:00:00 +02:00,538.29,4343.47,3805.18
30.09.2025 15:00:00 +02:00,776.01,4193.62,3417.61
30.09.2025 16:00:00 +02:00,394.89,4135.73,3740.84
30.09.2025 17:00:00 +02:00,503.88,4508.14,4004.26
30.09.2025 18:00:00 +02:00,699.21,4609.18,3909.97
30.09.2025 19:00:00 +02:00,882.37,5127.23,4244.86
30.09.2025 20:00:00 +02:00,938.18,5105.76,4167.58
30.09.2025 21:00:00 +02:00,850.26,4686.24,3835.98
30.09.2025 22:00:00 +02:00,1011.62,4285.78,3274.16
30.09.2025 23:00:00 +02:00,1192.62,4034.88,2842.26
01.10.2025 00:00:00 +02:00,1016.21,4701.84,3685.64
01.10.2025 01:00:00 +02:00,851.39,4599.54,3748.15
01.10.2025 02:00:00 +02:00,896.68,4551.26,3654.58
01.10.2025 03:00:00 +02:00,982.76,4978.71,3995.94
01.10.2025 04:00:00 +02:00,848.14,4720.70,3872.55
01.10.2025 05:00:00 +02:00,770.11,4724.30,3954.19
01.10.2025 06:00:00 +02:00,499.63,4722.48,4222.85
01.10.2025 07:00:00 +02:00,398.58,5186.47,4787.88
01.10.2025 08:00:00 +02:00,432.48,5431.55,4999.06
01.10.2025 09:00:00 +02:00,666.42,5204.00,4537.58
01.10.2025 10:00:00 +02:00,718.48,4909.09,4190.60
01.10.2025 11:00:00 +02:00,1077.28,4408.40,3331.12
01.10.2025 12:00:00 +02:00,1349.31,4506.65,3157.34
01.10.2025 13:00:00 +02:00,1439.80,4543.08,3103.28
01.10.2025 14:00:00 +02:00,1226.98,4513.46,3286.48
01.10.2025 15:00:00 +02:00,1057.82,4699.92,3642.10
01.10.2025 16:00:00 +02:00,928.84,4917.06,3988.23
01.10.2025 17:00:00 +02:00,486.10,5399.96,4913.86
01.10.2025 18:00:00 +02:00,474.93,5724.64,5249.72
01.10.2025 19:00:00 +02:00,454.13,5646.42,5192.28
01.10.2025 20:00:00 +02:00,639.91,5389.45,4749.54
01.10.2025 21:00:00 +02:00,811.23,4974.60,4163.38
01.10.2025 22:00:00 +02:00,870.56,4866.70,3996.15
01.10.2025 23:00:00 +02:00,930.91,4332.60,3401.69
02.10.2025 00:00:00 +02:00,1099.27,4695.12,3595.85
02.10.2025 01:00:00 +02:00,1096.49,4831.49,3735.00
02.10.2025 02:00:00 +02:00,1329.31,4512.18,3182.88
02.10.2025 03:00:00 +02:00,1425.24,4397.76,2972.51
02.10.2025 04:00:00 +02:00,1113.78,4458.60,3344.82
02.10.2025 05:00:00 +02:00,754.42,5006.17,4251.75
02.10.2025 06:00:00 +02:00,700.07,5510.24,4810.18
02.10.2025 07:00:00 +02:00,1014.48,5334.54,4320.06
02.10.2025 08:00:00 +02:00,1077.95,5134.50,4056.55
02.10.2025 09:00:00 +02:00,1218.40,4969.14,3750.74
02.10.2025 10:00:00 +02:00,1156.87,5027.34,3870.47
02.10.2025 11:00:00 +02:00,1169.56,4558.05,3388.49
02.10.2025 12:00:00 +02:00,1355.26,3258.69,1903.43
02.10.2025 13:00:00 +02:00,1997.21,2732.61,735.40
02.10.2025 14:00:00 +02:00,1299.68,3308.04,2008.36
02.10.2025 15:00:00 +02:00,1194.26,4646.26,3452.00
02.10.2025 16:00:00 +02:00,1236.77,4919.67,3682.90
02.10.2025 17:00:00 +02:00,806.77,5224.40,4417.64
02.10.2025 18:00:00 +02:00,914.21,5485.78,4571.56
02.10.2025 19:00:00 +02:00,787.72,5730.08,4942.36
02.10.2025 20:00:00 +02:00,793.89,5219.52,4425.63
02.10.2025 21:00:00 +02:00,1426.67,4703.91,3277.24
02.10.2025 22:00:00 +02:00,1326.10,4312.99,2986.89
02.10.2025 23:00:00 +02:00,1263.09,3454.39,2191.30
03.10.2025 00:00:00 +02:00,1070.19,2994.34,1924.15
03.10.2025 01:00:00 +02:00,1256.32,3234.98,1978.66
03.10.2025 02:00:00 +02:00,1529.42,3136.48,1607.06
03.10.2025 03:00:00 +02:00,1624.09,2965.52,1341.43
03.10.2025 04:00:00 +02:00,1271.28,3257.69,1986.40
03.10.2025 05:00:00 +02:00,880.47,3419.26,2538.79
03.10.2025 06:00:00 +02:00,1021.68,3993.20,2971.52
03.10.2025 07:00:00 +02:00,1469.06,4107.08,2638.01
03.10.2025 08:00:00 +02:00,879.68,4515.26,3635.58
03.10.2025 09:00:00 +02:00,994.34,4364.87,3370.53
03.10.2025 10:00:00 +02:00,1468.03,2670.94,1202.91
03.10.2025 11:00:00 +02:00,2529.26,2247.92,-281.34
03.10.2025 12:00:00 +02:00,3107.68,2252.60,-855.09
03.10.2025 13:00:00 +02:00,3737.80,2173.06,-1564.75
03.10.2025 14:00:00 +02:00,3114.74,2333.28,-781.45
03.10.2025 15:00:00 +02:00,2209.93,2217.25,7.32
03.10.2025 16:00:00 +02:00,1164.21,2429.78,1265.57
03.10.2025 17:00:00 +02:00,922.45,4048.04,3125.59
03.10.2025 18:00:00 +02:00,1273.96,4616.99,3343.03
03.10.2025 19:00:00 +02:00,1492.57,4568.15,3075.58
03.10.2025 20:00:00 +02:00,1367.86,3202.31,1834.46
03.10.2025 21:00:00 +02:00,1839.93,1554.38,-285.55
03.10.2025 22:00:00 +02:00,2578.34,1033.16,-1545.18
03.10.2025 23:00:00 +02:00,3241.22,661.90,-2579.32
04.10.2025 00:00:00 +02:00,4001.22,873.96,-3127.27
04.10.2025 01:00:00 +02:00,3408.32,936.77,-2471.55
04.10.2025 02:00:00 +02:00,3497.76,929.15,-2568.61
04.10.2025 03:00:00 +02:00,3495.54,807.99,-2687.55
04.10.2025 04:00:00 +02:00,3053.01,804.94,-2248.07
04.10.2025 05:00:00 +02:00,3123.39,743.64,-2379.74
04.10.2025 06:00:00 +02:00,2897.48,751.08,-2146.39
04.10.2025 07:00:00 +02:00,3502.76,738.22,-2764.55
04.10.2025 08:00:00 +02:00,2598.47,868.82,-1729.65
04.10.2025 09:00:00 +02:00,3322.56,284.54,-3038.02
04.10.2025 10:00:00 +02:00,3174.88,163.90,-3010.98
04.10.2025 11:00:00 +02:00,3702.25,694.91,-3007.34
04.10.2025 12:00:00 +02:00,4040.71,525.82,-3514.89
04.10.2025 13:00:00 +02:00,3845.50,799.13,-3046.38
04.10.2025 14:00:00 +02:00,3734.80,852.17,-2882.62
04.10.2025 15:00:00 +02:00,3862.32,790.66,-3071.65
04.10.2025 16:00:00 +02:00,3438.48,589.24,-2849.24
04.10.2025 17:00:00 +02:00,2413.22,1026.10,-1387.12
04.10.2025 18:00:00 +02:00,2226.35,863.40,-1362.95
04.10.2025 19:00:00 +02:00,2564.70,1250.94,-1313.75
04.10.2025 20:00:00 +02:00,2724.75,1446.55,-1278.21
04.10.2025 21:00:00 +02:00,2760.46,1196.92,-1563.54
04.10.2025 22:00:00 +02:00,3006.44,1279.90,-1726.55
04.10.2025 23:00:00 +02:00,2846.63,1105.32,-1741.30
05.10.2025 00:00:00 +02:00,3946.58,890.94,-3055.63
05.10.2025 01:00:00 +02:00,4500.15,914.12,-3586.03
05.10.2025 02:00:00 +02:00,4293.98,767.64,-3526.34
05.10.2025 03:00:00 +02:00,4600.77,1131.20,-3469.57
05.10.2025 04:00:00 +02:00,4814.22,1193.00,-3621.22
05.10.2025 05:00:00 +02:00,4803.54,1202.44,-3601.09
05.10.2025 06:00:00 +02:00,5141.70,1345.11,-3796.60
05.10.2025 07:00:00 +02:00,4858.99,1298.61,-3560.38
05.10.2025 08:00:00 +02:00,5110.44,1299.42,-3811.02
05.10.2025 09:00:00 +02:00,4637.87,1010.54,-3627.33
05.10.2025 10:00:00 +02:00,4752.13,1266.70,-3485.43
05.10.2025 11:00:00 +02:00,4601.22,891.46,-3709.76
05.10.2025 12:00:00 +02:00,4620.08,1345.23,-3274.85
05.10.2025 13:00:00 +02:00,4264.93,913.25,-3351.68
05.10.2025 14:00:00 +02:00,4108.99,1334.20,-2774.80
05.10.2025 15:00:00 +02:00,3696.93,462.68,-3234.25
05.10.2025 16:00:00 +02:00,3319.84,268.20,-3051.64
05.10.2025 17:00:00 +02:00,3052.18,1127.50,-1924.69
05.10.2025 18:00:00 +02:00,1742.04,2104.00,361.96
05.10.2025 19:00:00 +02:00,1267.44,3164.07,1896.63
05.10.2025 20:00:00 +02:00,1507.72,3016.55,1508.84
05.10.2025 21:00:00 +02:00,2318.16,2774.40,456.24
05.10.2025 22:00:00 +02:00,2424.68,2970.76,546.08
05.10.2025 23:00:00 +02:00,2179.33,2668.38,489.04
06.10.2025 00:00:00 +02:00,2547.80,2230.77,-317.04
06.10.2025 01:00:00 +02:00,2952.06,2457.56,-494.50
06.10.2025 02:00:00 +02:00,2759.68,2116.59,-643.09
06.10.2025 03:00:00 +02:00,2427.00,1842.60,-584.41
06.10.2025 04:00:00 +02:00,1776.99,1248.43,-528.56
06.10.2025 05:00:00 +02:00,1805.60,1712.64,-92.96
06.10.2025 06:00:00 +02:00,973.72,3161.95,2188.23
06.10.2025 07:00:00 +02:00,596.74,3976.37,3379.63
06.10.2025 08:00:00 +02:00,161.13,4502.43,4341.30
06.10.2025 09:00:00 +02:00,178.26,4467.52,4289.27
06.10.2025 10:00:00 +02:00,468.78,3922.70,3453.92
06.10.2025 11:00:00 +02:00,784.87,3830.34,3045.48
06.10.2025 12:00:00 +02:00,694.07,3601.05,2906.98
06.10.2025 13:00:00 +02:00,409.11,3688.86,3279.75
06.10.2025 14:00:00 +02:00,284.19,3669.38,3385.19
06.10.2025 15:00:00 +02:00,390.70,3995.49,3604.79
06.10.2025 16:00:00 +02:00,96.68,4613.50,4516.81
06.10.2025 17:00:00 +02:00,63.72,5430.06,5366.34
06.10.2025 18:00:00 +02:00,20.05,5558.71,5538.66
06.10.2025 19:00:00 +02:00,143.09,5236.26,5093.18
06.10.2025 20:00:00 +02:00,261.08,4749.83,4488.74
06.10.2025 21:00:00 +02:00,392.43,4630.40,4237.98
06.10.2025 22:00:00 +02:00,632.90,4299.46,3666.55
06.10.2025 23:00:00 +02:00,863.66,3730.43,2866.77
07.10.2025 00:00:00 +02:00,1152.88,3514.46,2361.58
07.10.2025 01:00:00 +02:00,1375.80,3387.95,2012.14
07.10.2025 02:00:00 +02:00,1239.08,3245.36,2006.28
07.10.2025 03:00:00 +02:00,1370.35,3267.20,1896.84
07.10.2025 04:00:00 +02:00,1469.58,3404.68,1935.10
07.10.2025 05:00:00 +02:00,1491.26,3741.17,2249.92
07.10.2025 06:00:00 +02:00,1109.09,4734.97,3625.88
07.10.2025 07:00:00 +02:00,1498.21,5349.57,3851.36
07.10.2025 08:00:00 +02:00,1731.92,5227.05,3495.12
07.10.2025 09:00:00 +02:00,1786.94,5140.87,3353.93
07.10.2025 10:00:00 +02:00,1450.41,5560.28,4109.87
07.10.2025 11:00:00 +02:00,1548.41,5181.47,3633.07
07.10.2025 12:00:00 +02:00,1389.34,4997.80,3608.46
07.10.2025 13:00:00 +02:00,1572.79,4656.29,3083.50
07.10.2025 14:00:00 +02:00,1511.24,4138.45,2627.22
07.10.2025 15:00:00 +02:00,1654.07,4446.51,2792.43
07.10.2025 16:00:00 +02:00,1600.26,4639.02,3038.76
07.10.2025 17:00:00 +02:00,1560.94,4839.33,3278.39
07.10.2025 18:00:00 +02:00,1676.05,4861.15,3185.10
07.10.2025 19:00:00 +02:00,1501.33,4788.31,3286.98
07.10.2025 20:00:00 +02:00,1269.42,4766.15,3496.73
07.10.2025 21:00:00 +02:00,1172.23,4652.85,3480.62
07.10.2025 22:00:00 +02:00,1108.66,4577.90,3469.24
07.10.2025 23:00:00 +02:00,1339.98,4078.48,2738.49
08.10.2025 00:00:00 +02:00,1451.08,4550.86,3099.78
08.10.2025 01:00:00 +02:00,1374.65,4738.95,3364.30
08.10.2025 02:00:00 +02:00,1382.56,4643.78,3261.22
08.10.2025 03:00:00 +02:00,1431.00,4655.95,3224.96
08.10.2025 04:00:00 +02:00,1305.80,4235.28,2929.48
08.10.2025 05:00:00 +02:00,1187.68,4453.34,3265.65
08.10.2025 06:00:00 +02:00,865.24,4925.95,4060.72
08.10.2025 07:00:00 +02:00,1273.65,4966.43,3692.78
08.10.2025 08:00:00 +02:00,1190.78,5183.14,3992.36
08.10.2025 09:00:00 +02:00,692.38,5051.85,4359.47
08.10.2025 10:00:00 +02:00,614.26,4905.12,4290.87
08.10.2025 11:00:00 +02:00,560.89,4384.20,3823.31
08.10.2025 12:00:00 +02:00,636.68,4605.82,3969.14
08.10.2025 13:00:00 +02:00,579.45,4796.42,4216.98
08.10.2025 14:00:00 +02:00,740.48,4511.44,3770.96
08.10.2025 15:00:00 +02:00,677.33,4814.40,4137.08
08.10.2025 16:00:00 +02:00,884.98,4634.37,3749.39
08.10.2025 17:00:00 +02:00,1053.18,4909.64,3856.46
08.10.2025 18:00:00 +02:00,944.80,5233.97,4289.17
08.10.2025 19:00:00 +02:00,1073.59,5350.44,4276.85
08.10.2025 20:00:00 +02:00,1352.40,5006.18,3653.77
08.10.2025 21:00:00 +02:00,1788.12,4910.87,3122.75
08.10.2025 22:00:00 +02:00,1812.03,4916.17,3104.14
08.10.2025 23:00:00 +02:00,1561.56,4569.81,3008.25
09.10.2025 00:00:00 +02:00,1484.42,4778.93,3294.51
09.10.2025 01:00:00 +02:00,974.59,4850.82,3876.22
09.10.2025 02:00:00 +02:00,705.01,4971.97,4266.95
09.10.2025 03:00:00 +02:00,794.80,4994.38,4199.58
09.10.2025 04:00:00 +02:00,1105.80,4972.41,3866.61
09.10.2025 05:00:00 +02:00,1540.64,4921.32,3380.68
09.10.2025 06:00:00 +02:00,849.49,5127.25,4277.76
09.10.2025 07:00:00 +02:00,921.52,5300.02,4378.50
09.10.2025 08:00:00 +02:00,862.10,5081.48,4219.38
09.10.2025 09:00:00 +02:00,1620.67,4827.65,3206.97
09.10.2025 10:00:00 +02:00,1715.19,4854.32,3139.13
09.10.2025 11:00:00 +02:00,1694.89,4713.46,3018.57
09.10.2025 12:00:00 +02:00,1162.15,4562.14,3400.00
09.10.2025 13:00:00 +02:00,939.25,4230.86,3291.61
09.10.2025 14:00:00 +02:00,691.36,3753.82,3062.46
09.10.2025 15:00:00 +02:00,672.60,3834.98,3162.38
09.10.2025 16:00:00 +02:00,732.83,4086.13,3353.29
09.10.2025 17:00:00 +02:00,744.90,3793.57,3048.67
09.10.2025 18:00:00 +02:00,937.85,4123.24,3185.39
09.10.2025 19:00:00 +02:00,811.57,4108.32,3296.74
09.10.2025 20:00:00 +02:00,875.95,4054.40,3178.45
09.10.2025 21:00:00 +02:00,1124.33,3669.59,2545.26
09.10.2025 22:00:00 +02:00,1320.56,3480.87,2160.31
09.10.2025 23:00:00 +02:00,1516.56,3191.56,1675.00
10.10.2025 00:00:00 +02:00,1919.18,3201.61,1282.43
10.10.2025 01:00:00 +02:00,1941.53,3294.93,1353.40
10.10.2025 02:00:00 +02:00,1914.25,3275.19,1360.93
10.10.2025 03:00:00 +02:00,1926.90,3188.47,1261.57
10.10.2025 04:00:00 +02:00,1717.42,3235.16,1517.74
10.10.2025 05:00:00 +02:00,1439.78,3552.68,2112.91
10.10.2025 06:00:00 +02:00,880.76,4010.97,3130.21
10.10.2025 07:00:00 +02:00,1069.97,4200.04,3130.07
10.10.2025 08:00:00 +02:00,1247.54,4183.07,2935.53
10.10.2025 09:00:00 +02:00,691.16,4309.66,3618.50
10.10.2025 10:00:00 +02:00,809.02,3755.02,2946.00
10.10.2025 11:00:00 +02:00,665.77,3311.94,2646.17
10.10.2025 12:00:00 +02:00,701.66,3230.37,2528.72
10.10.2025 13:00:00 +02:00,891.61,3271.39,2379.77
10.10.2025 14:00:00 +02:00,1047.51,3637.88,2590.36
10.10.2025 15:00:00 +02:00,1095.71,4168.88,3073.17
10.10.2025 16:00:00 +02:00,1014.54,4296.85,3282.31
10.10.2025 17:00:00 +02:00,1113.31,4463.72,3350.41
10.10.2025 18:00:00 +02:00,1327.86,4576.65,3248.79
10.10.2025 19:00:00 +02:00,1580.95,4607.69,3026.74
10.10.2025 20:00:00 +02:00,1618.49,4546.90,2928.42
10.10.2025 21:00:00 +02:00,1600.52,4428.00,2827.48
10.10.2025 22:00:00 +02:00,1657.21,3976.37,2319.17
10.10.2025 23:00:00 +02:00,1588.88,3461.49,1872.60
11.10.2025 00:00:00 +02:00,1823.14,3691.15,1868.01
11.10.2025 01:00:00 +02:00,1920.18,3587.40,1667.22
11.10.2025 02:00:00 +02:00,1969.47,3463.15,1493.68
11.10.2025 03:00:00 +02:00,1895.46,3516.36,1620.90
11.10.2025 04:00:00 +02:00,1937.63,3555.56,1617.93
11.10.2025 05:00:00 +02:00,1973.97,3591.26,1617.30
11.10.2025 06:00:00 +02:00,1993.14,3879.73,1886.60
11.10.2025 07:00:00 +02:00,1824.63,4393.60,2568.97
11.10.2025 08:00:00 +02:00,1704.06,4438.85,2734.79
11.10.2025 09:00:00 +02:00,1494.74,4259.77,2765.03
11.10.2025 10:00:00 +02:00,1286.97,4046.80,2759.84
11.10.2025 11:00:00 +02:00,1544.20,3553.11,2008.91
11.10.2025 12:00:00 +02:00,1953.92,3438.02,1484.10
11.10.2025 13:00:00 +02:00,2127.82,3481.28,1353.46
11.10.2025 14:00:00 +02:00,1761.50,3380.21,1618.71
11.10.2025 15:00:00 +02:00,1014.90,4112.34,3097.44
11.10.2025 16:00:00 +02:00,589.60,4910.05,4320.45
11.10.2025 17:00:00 +02:00,894.48,5037.30,4142.82
11.10.2025 18:00:00 +02:00,690.98,5140.07,4449.09
11.10.2025 19:00:00 +02:00,784.45,5296.56,4512.11
11.10.2025 20:00:00 +02:00,1279.82,5200.37,3920.55
11.10.2025 21:00:00 +02:00,1620.58,5059.79,3439.21
11.10.2025 22:00:00 +02:00,1943.45,4608.59,2665.14
11.10.2025 23:00:00 +02:00,1915.79,4278.84,2363.06
