y,np_variabel,tids_fe,bruksareal,innt_form,innt_enhet,spot_enhet,gradtall,vekting,utvalg,N,n_kommuner,b_egd,b_spot_enhet,b_np,b_innt_enhet,r2_within,r2_overall,r2_ols_dummyer,mean_y,avvik_egd,avvik_spot,avvik_np,avvik_innt,avvik_r2,r2_variant,avvik_koef_sum,avstand
log_kwh_per_maler,andel_privat,ingen,med,lineaer,10000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018718905426455899,-0.0003542223147241744,0.13017967176827394,0.0031169550310522656,0.9609859943465391,0.19693670335406133,0.9649409777838753,6.899626471620341,0.014794451239163214,0.2915553705516512,0.5836943037502913,0.2987312629384441,0.02494240011362958,r2_within,1.18877538847955,1.2137177885931796
log_kwh_per_maler,post_sep2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001904364015111187,-0.00035116793472729415,0.07363087011077493,0.00044835267574294685,0.9380261046312096,0.2475009107201387,0.9473774995547859,6.899626471620341,0.002296850058519482,0.29766413054541174,0.10424732225334628,0.8131863851071055,0.00045446313055633837,r2_within,1.2173946879643829,1.2178491510949392
log_kwh_per_maler,post_sep2025,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019043054236852661,-0.0003510726671413825,0.0735610922114921,0.0004477355324915449,0.9380282007177269,0.22613120409738463,0.947379279357605,6.899626471620341,0.00226601246592955,0.29785466571723496,0.10509620180666544,0.8134435281285229,0.00045669871771210287,r2_within,1.218660408118353,1.2191171068360651
log_kwh_per_maler,andel_privat,ingen,uten,lineaer,10000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.001871893169526828,-0.0003542103967124423,0.13030519274774524,0.003128020352395398,0.9609857123765019,0.20926862584153882,0.964940724398107,6.899626471620341,0.014793068670090509,0.29157920657511543,0.5852213229652706,0.30334181349808265,0.024942099377668395,r2_within,1.1949354117085593,1.2198775110862277
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018977332203887894,-0.00042440778939055045,0.08771997472057816,-7.851553352780242e-08,0.9420326010842713,0.1618102295424625,0.950740621416406,6.896974484878452,0.0011930419006371358,0.15118442121889913,0.06715297713598739,1.0000327148056367,0.00472760354551125,r2_within,1.2195631550611603,1.2242907586066716
log_kwh_per_maler,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018977362498576523,-0.00042429613732625346,0.08771822424773097,-8.84147909696195e-08,0.942036673538498,0.18864691728686733,0.950744082095482,6.896974484878452,0.0011914474433409065,0.1514077253474931,0.06713168184587563,1.0000368394962373,0.0047319470333809415,r2_within,1.219767694132947,1.2244996411663278
log_kwh_per_maler,post_sep2025,ingen,uten,lineaer,10000_kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.0018780610364817901,-0.00032687513453818,0.06424434712693665,0.0039034197154185725,0.9586518418809059,0.22478713925982774,0.9629748402590634,6.896974484878452,0.011546822904320984,0.34624973092364003,0.2184385994289945,0.6264248814244053,0.02245290302997645,r2_within,1.2026600346813607,1.2251129377113372
log_kwh_per_maler,post_sep2025,ingen,med,lineaer,10000_kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.0018780615221863344,-0.00032687295936481044,0.06424699077869872,0.0039039269367695546,0.9586518424224139,0.22527452727346264,0.962974840743956,6.896974484878452,0.011546567270350305,0.34625408127037915,0.218406438215344,0.6266362236539812,0.022452903607523323,r2_within,1.2028433104100547,1.225296214017578
log_kwh_per_maler,post_okt2025,aar,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001905682397958246,-0.0004480823926824275,0.08580459262592148,-0.00017987334271960285,0.9402218305607575,0.12294308834832868,0.9492419069478927,6.899626471620341,0.0029907357674978474,0.10383521463514497,0.04385149179953145,1.0749472261331678,0.002796320990568993,r2_within,1.225624668335342,1.228420989325911
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019057031348357614,-0.00044810485166598947,0.08581654330571077,-0.000182047559746655,0.9402200942753913,0.14328210684056863,0.9492404326549357,6.899626471620341,0.003001649913558629,0.10379029666802107,0.04399687719842794,1.0758531498944397,0.002794469150374721,r2_within,1.2266419736744474,1.2294364428248221
log_kwh_per_maler,post_sep2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0019014255497050694,-0.00034008216357487295,0.06996203796142336,0.0005769865632652053,0.9355197587482048,0.27338253542063107,0.945137665165137,6.8791870903583,0.0007502893184575974,0.3198356728502541,0.14888031677100527,0.7595889319728311,0.0022186873419317178,r2_within,1.229055210912548,1.2312738982544797
log_kwh_per_maler,post_sep2025,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0019013761072413523,-0.0003396709377628134,0.06992593652539159,0.0005788318015848217,0.9355216512371527,0.2566905601246674,0.9451392753694463,6.8791870903583,0.0007242669691327798,0.3206581244743732,0.14931950699036997,0.758820082672991,0.0022166689023541946,r2_within,1.229521981106867,1.2317386500092211
log_kwh,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018985240056576872,-0.00042810438357878896,0.0900924169853714,-2.1931290002609625e-07,0.9374657192947381,0.05322591077046257,0.9931597494766095,15.411857521941595,0.0007768391275330677,0.1437912328424221,0.09601480517483466,1.0000913803750109,0.00014321747574860396,r2_within,1.2406742575198006,1.2408174749955492
log_kwh,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018985331723050348,-0.0004280226900669763,0.09009027485833598,-2.4299042315163423e-07,0.9374596643138037,0.06702134830987538,0.9931590871585011,15.411857521941595,0.0007720145762974639,0.14395461986604743,0.095988745235231,1.0001012460096466,0.00014967543322985647,r2_within,1.2408166256872224,1.2409663011204521
log_kwh_per_maler,post_sep2025,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.00189745292348451,-0.0003350093904945605,0.07069453562033642,0.0005526859064436016,0.9399972799946793,0.2826364202371098,0.9490110517968146,6.896974484878452,0.001340566587100002,0.329981219010879,0.13996915303726973,0.7697142056484993,0.002556825932891759,r2_within,1.241005144283748,1.2435619702166398
log_kwh_per_maler,andel_husholdning,ingen,med,lineaer,10000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018724118028545093,-0.00035254200857001044,0.13051570182691108,0.0031726380642695677,0.9608339062796308,0.1921829479512167,0.9648043074054501,6.899626471620341,0.014520103760784598,0.29491598285997916,0.5877822606680181,0.32193252677898665,0.02478019014465747,r2_within,1.2191508740677683,1.2439310642124257
log_kwh_per_maler,post_sep2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018974197358783487,-0.00033490229218793036,0.07062790302905524,0.0005525888375702929,0.9399955040423948,0.2651352302201695,0.9490095426329127,6.896974484878452,0.0013580337482375121,0.3301954156241393,0.1407797685029776,0.7697546510123779,0.0025549317858306934,r2_within,1.2420878688877324,1.244642800673563
log_kwh_per_maler,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018884700161171464,-0.0004333323696829104,0.08892796350507248,-6.547173019894008e-07,0.962481536693174,0.04054068576965608,0.9662849118782504,6.899626471620341,0.006068412569922939,0.13333526063417922,0.08184870444127114,1.000272798875829,0.026537475142037175,r2_within,1.2215251765212023,1.2480626516632394
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018884710560409055,-0.00043333030371428685,0.08893013502962034,-6.574788141905707e-07,0.9624814325450096,0.048265281708565144,0.9662848182879423,6.899626471620341,0.0060678652416286845,0.13333939257142632,0.08187512201484606,1.0002739495059128,0.026537364062510272,r2_within,1.2215563293338139,1.248093693396324
log_kwh_per_maler,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.0018783421262585293,-0.00042703949138862146,0.0876398306588783,-8.786911257898242e-07,0.96092811200354,-0.009216202266245421,0.9646964553623374,6.8791870903583,0.011398880916563516,0.1459210172227571,0.06617798855083097,1.0003661213024124,0.02488066553278585,r2_within,1.223864007992564,1.2487446735253498
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.0018783445876422427,-0.000427020575935222,0.08763918826614023,-8.922269536332616e-07,0.9609270860401675,0.013368434282020725,0.9646955283494497,6.8791870903583,0.011397585451451208,0.145958848129556,0.06617017355401743,1.0003717612306804,0.024879571288574587,r2_within,1.223898368365705,1.2487779396542795
log_kwh_per_maler,andel_husholdning,ingen,uten,lineaer,10000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018724162412065972,-0.00035252291389475406,0.13070142472301344,0.0031889538673325517,0.960833297586213,0.21032114436650595,0.9648037604173698,6.899626471620341,0.01451776778600145,0.2949541722104919,0.5900416632970006,0.32873077805523,0.0247795409409269,r2_within,1.2282443813487238,1.2530239222896506
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018977332203887894,-0.00042440778939055045,0.08771997472057816,-7.851553352780241e-05,0.9420326010842713,0.1618102295424625,0.950740621416406,6.896974484878452,0.0011930419006371358,0.15118442121889913,0.06715297713598739,1.0327148056365845,0.00472760354551125,r2_within,1.252245245892108,1.2569728494376193
log_kwh_per_maler,post_okt2025,aar,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018977362498576523,-0.00042429613732625346,0.08771822424773097,-8.841479096961951e-05,0.942036673538498,0.18864691728686733,0.950744082095482,6.896974484878452,0.0011914474433409065,0.1514077253474931,0.06713168184587563,1.0368394962373415,0.0047319470333809415,r2_within,1.2565703508740511,1.261302297907432
log_kwh_per_maler,post_okt2025,aar,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0019007226802237893,-0.0004241708131442429,0.085555558916412,-0.00016777647777941335,0.9374357416504114,0.1439000765750813,0.946767859058306,6.8791870903583,0.00038035801252067386,0.15165837371151425,0.04082188462788334,1.0699068657414224,0.00017519021927106762,r2_within,1.2627674820933406,1.2629426723126116
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0019007256366954154,-0.0004241444649560163,0.08555486802719595,-0.00017541306754294747,0.9374351003682141,0.15346615853926882,0.9467673134300956,6.8791870903583,0.0003819140502186255,0.15171107008796744,0.04081347964958578,1.0730887781428948,0.00017587418065902037,r2_within,1.2659952419306666,1.2661711161113256
log_kwh_per_maler,post_sep2025,ingen,med,lineaer,10000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019043054236852661,-0.0003510726671413825,0.0735610922114921,0.004477355324915449,0.9380282007177269,0.22613120409738463,0.947379279357605,6.899626471620341,0.00226601246592955,0.29785466571723496,0.10509620180666544,0.8655647187147707,0.00045669871771210287,r2_within,1.2707815987046007,1.2712382974223129
log_kwh,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.0018779402080907797,-0.0004091346901759609,0.08831787861701794,-1.591031350575546e-07,0.9413605202726566,0.06669091733492061,0.9937460028890648,15.495846165775767,0.011610416794326488,0.18173061964807824,0.07442674716566842,1.0000662929729405,0.004010793806161059,r2_within,1.2678340765810137,1.2718448703871748
log_kwh,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.0018779426687669813,-0.0004090556565911021,0.08831659143316085,-1.6612701462611224e-07,0.9413585073591616,0.07561881543067772,0.9937457882085247,15.495846165775767,0.01160912170158878,0.18188868681779582,0.07441108799465766,1.0000692195894276,0.004008646927433459,r2_within,1.2679781161034698,1.2719867630309032
log_kwh_per_maler,post_sep2025,ingen,uten,lineaer,10000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001904364015111187,-0.00035116793472729415,0.07363087011077493,0.004483526757429469,0.9380261046312096,0.2475009107201387,0.9473774995547859,6.899626471620341,0.002296850058519482,0.29766413054541174,0.10424732225334628,0.8681361489289455,0.00045446313055633837,r2_within,1.272344451786223,1.2727989149167793
log_kwh,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018956338083597436,-0.000426013913889992,0.09229656782309348,-1.6940548423270032e-07,0.9424476993787071,0.058951074782848445,0.9938619523316575,15.495846165775767,0.0022979956001349493,0.14797217222001605,0.12282929225174555,1.0000705856184302,0.005170327835651775,r2_within,1.2731700456903268,1.2783403735259786
log_kwh,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018956361023228726,-0.0004259293691297236,0.09229524233656397,-1.7690136308213522e-07,0.942445406847533,0.06851732142481215,0.9938617078294313,15.495846165775767,0.002296788251119663,0.1481412617405528,0.12281316711148389,1.000073708901284,0.00516788272987733,r2_within,1.2733249260044404,1.2784928087343177
log_kwh_per_maler,post_okt2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018734006837471202,-0.0003487661632660167,0.0755066921943938,0.0003199010976864116,0.9608015386929596,0.2107061136031413,0.9647752210319495,6.899626471620341,0.013999640133094614,0.30246767346796666,0.08142710225798283,0.8667078759639952,0.024745668401194115,r2_within,1.2646022918230393,1.2893479602242335
log_kwh_per_maler,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.0018821364094547316,-0.00041922520187826883,0.08991149474322412,-4.175458751831641e-07,0.960761076891391,0.0900523387019776,0.9648635522778539,6.896974484878452,0.009401889760667583,0.16154959624346235,0.09381380466209392,1.000173977447993,0.02470251374935049,r2_within,1.2649392681142169,1.2896417818635673
log_kwh_per_maler,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.0018821373151503046,-0.00041911874669681284,0.08991039814109067,-4.3464854868140615e-07,0.9607641251613301,0.12647334653774744,0.9648662818475994,6.896974484878452,0.009401413078787052,0.16176250660637434,0.09380046400353619,1.0001811035619506,0.024705764890497174,r2_within,1.2651454872506482,1.2898512521411454
log_kwh_per_maler,post_okt2025,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018733843897526397,-0.0003488392650058085,0.07533111043136773,0.00031687807044923107,0.9608035014614306,0.1780069881011609,0.964776984827855,6.899626471620341,0.014008215919663293,0.302321469988383,0.08356313343834879,0.8679674706461536,0.02474776179760087,r2_within,1.2678602899925489,1.2926080517901497
log_kwh_per_maler,post_okt2025,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.0018679876668041466,-0.00033873451901471607,0.07462227962227348,0.00037545107911365856,0.9591959411683035,0.2339740968643439,0.9634620533284534,6.896974484878452,0.016848596418870203,0.3225309619705679,0.0921863792910768,0.843562050369309,0.02303321370339542,r2_within,1.2751279880498239,1.2981612017532194
log_kwh_per_maler,post_okt2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.001867984087265524,-0.0003387877689793268,0.07454556631761435,0.0003740920947893431,0.9591955578455058,0.2210254836845914,0.9634617100825033,6.896974484878452,0.016850480386566277,0.32242446204134645,0.09311963117257482,0.8441282938377738,0.023032804869353475,r2_within,1.2765228674382614,1.299555672307615
log_kwh,post_sep2025,ingen,med,lineaer,kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001902925432320052,-0.0003686154711156341,0.08515049337811297,8.25444956462546e-07,0.9380405632823847,0.10109459030830803,0.9936074241132327,15.633253985393724,0.001539701221079954,0.2627690577687318,0.03589408002570523,0.9996560646014739,0.00046988404691204315,r2_within,1.299858903616991,1.300328787663903
log_kwh_per_maler,post_okt2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.001864618748582724,-0.0003460628546710219,0.074558274292471,0.00033990658146390356,0.9592813178178081,0.21585314865225247,0.9632084885650766,6.8791870903583,0.018621711272250534,0.30787429065795624,0.09296503293830896,0.8583722577233736,0.02312427241660424,r2_within,1.2778332925918892,1.3009575650084935
log_kwh,post_sep2025,ingen,uten,lineaer,kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0019031611557527252,-0.0003689987490785884,0.08543122192644755,8.279278304220859e-07,0.9380072483906219,0.14149518742079226,0.9936039868971275,15.633253985393724,0.0016637661856448295,0.26200250184282325,0.039309269178194044,0.9996550300706575,0.0004343519524550927,r2_within,1.3026305672773195,1.3030649192297745
log_kwh,post_sep2025,ingen,uten,lineaer,kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0019007872069754528,-0.0003627042198994218,0.07996397099810101,9.550466961249576e-07,0.9353998496518948,0.15481664896158986,0.9929337763663995,15.411857521941595,0.0004143194607646099,0.27459156020115644,0.02720229929317496,0.9996020638766147,0.00234657673646029,r2_within,1.3018102428317107,1.304156819568171
log_kwh_per_maler,post_okt2025,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.0018645621017602668,-0.0003459015849007696,0.07433277779386172,0.00033789676426192444,0.9592905321147441,0.14913249629874414,0.9632168141761454,6.8791870903583,0.01865152538933325,0.3081968301984608,0.09570829934474794,0.8592096815575315,0.023134099951732236,r2_within,1.2817663364900735,1.3049004364418058
log_kwh,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.0018757014390861063,-0.0004314809748859515,0.09307023131332863,-1.249149992750623e-06,0.960812169351235,-0.050193555499746134,0.9977733078201362,15.411857521941595,0.012788716270470393,0.13703805022809698,0.13224125685314642,1.000520479163646,0.02475700656061758,r2_within,1.2825885025153596,1.3073455090759771
log_kwh,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.001875709789480604,-0.0004314168030556455,0.09306805195675114,-1.2950711149718993e-06,0.9608005495995035,-0.020136567892176105,0.9977726475740882,15.411857521941595,0.01278432132599785,0.13716639388870905,0.1322147439994056,1.0005396129645716,0.024744613480699083,r2_within,1.2827050721786841,1.3074496856593831
log_kwh,post_sep2025,ingen,med,lineaer,kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.001900639618105173,-0.00036147668493315106,0.07985620593627368,9.605548488041081e-07,0.9354164123216013,0.13099615116403585,0.9929355880576646,15.411857521941595,0.0003366411079857504,0.2770466301336979,0.028513309777692362,0.9995997688129984,0.0023289117730361107,r2_within,1.3054963498323744,1.3078252616054105
log_kwh,post_sep2025,ingen,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0018966299389868418,-0.0003522558135918641,0.08150628683681135,9.241329780005018e-07,0.9401653186865168,0.15058443041745684,0.9936185326710231,15.495846165775767,0.0017737163227148525,0.29548837281627177,0.00843933288550659,0.9996149445924999,0.002736048087155259,r2_within,1.3053163666169931,1.3080524147041483
log_kwh_per_maler,post_okt2025,ingen,uten,lineaer,kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018899634523735888,-0.0003563623295743862,0.08345003321521136,5.455540387424302e-07,0.9363079010254899,0.26712505670031317,0.9458082477292604,6.8791870903583,0.005282393487584829,0.2872753408512276,0.01520721673006521,0.9997726858171906,0.0013780919096737447,r2_within,1.3075376368860683,1.308915728795742
log_kwh_per_maler,post_okt2025,ingen,med,lineaer,kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018899322578097867,-0.00035605341846056893,0.0834169670350829,5.4692207954987e-07,0.9363089095119497,0.2549095714096673,0.9458091057893538,6.8791870903583,0.0052988116790596085,0.28789316307886215,0.014804951764998884,0.9997721158001875,0.0013770163055144167,r2_within,1.307769042323108,1.3091460586286225
log_kwh,post_okt2025,aar,med,lineaer,kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018859220102736027,-0.00043615654432625864,0.09438713249142928,-9.313080706242655e-07,0.9624365106992143,-0.05097680193402199,0.9974390304939847,15.633253985393724,0.007409468277051229,0.12768691134748272,0.148261952450478,1.0003880450294267,0.026489452537557946,r2_within,1.2837463771044386,1.3102358296419965
log_kwh,post_sep2025,aar,uten,lineaer,kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018953642276495033,-0.00043210246877656744,0.07019169135103291,-9.76952800633096e-07,0.9615454999479742,-0.0001629827412852336,0.997378283971073,15.633253985393724,0.0024398801844719587,0.13579506244686515,0.1460864799144414,1.0004070636669304,0.025539142435979347,r2_within,1.284728486212709,1.3102676286486885
log_kwh,post_sep2025,ingen,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.001896554088760408,-0.0003520110405651802,0.08135399814470355,9.239111272293368e-07,0.9401744264629045,0.13136519425880944,0.9936195040303781,15.495846165775767,0.0018136374945220807,0.29597791886963964,0.010291993373436056,0.9996150370303211,0.00274576201248348,r2_within,1.307698586767919,1.3104443487804025
log_kwh,post_sep2025,aar,med,lineaer,kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018953444404300815,-0.00043213632728188113,0.07015797787009763,-9.322432163891173e-07,0.9615723385466197,-0.050922386357142635,0.9973801137487106,15.633253985393724,0.0024502945104834246,0.13572734543623777,0.14649661958518695,1.0003884346734955,0.025567767221224117,r2_within,1.2850626942054038,1.310630461426628
log_kwh,post_okt2025,aar,uten,lineaer,kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018859387603056676,-0.00043612326780921346,0.09442210919572884,-9.75787694753492e-07,0.9624099476558228,-0.00047421639222422485,0.9974372195029033,15.633253985393724,0.007400652470701271,0.12775346438157312,0.14868745980205408,1.0004065782061473,0.02646112164656867,r2_within,1.2842481548604758,1.3107092765070445
